id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
698839,890320,8500,8500,8500.0, 36 months,10.37,275.76,B,B3,Not Provided,10+ years,MORTGAGE,220000.0,Verified,Mar-11,Fully Paid,n,small_business,Skidsteer,CT,18.87,0,Apr-89,0,17,0,146762,87.3,35,f,0.0,0.0,9926.940707,9926.94,8500.0,1426.94,0.0,0.0,Mar-14,283.69,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
696580,887758,6000,6000,5388.647009, 60 months,13.06,136.71,C,C2,angelo elia,6 years,MORTGAGE,81600.0,Not Verified,Mar-11,Fully Paid,n,car,black bike,FL,13.71,1,Apr-05,0,6,0,368,6.0,9,f,0.0,0.0,8201.994697,7106.09,6000.0,2201.99,0.0,0.0,Mar-16,136.1,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698766,890240,28000,28000,27859.59187, 36 months,18.62,1021.0,F,F2,Not Provided,10+ years,RENT,62448.0,Source Verified,Mar-11,Fully Paid,n,major_purchase,RV,CA,9.84,2,Dec-98,1,4,0,5043,30.9,46,f,0.0,0.0,36755.86577,36515.21,28000.01,8755.86,0.0,0.0,Mar-14,1037.79,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698760,890233,28000,28000,26362.05877, 60 months,16.4,686.88,E,E1,Black Gold Industries,10+ years,RENT,275000.0,Verified,Mar-11,Charged Off,n,house,new Home,CA,6.8,0,Nov-94,1,11,0,28056,63.5,21,f,0.0,0.0,32238.13,28880.03,18723.31,12153.39,0.0,1361.43,Dec-14,686.88,May-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698754,890227,7500,7500,7500.0, 60 months,12.68,169.43,C,C1,Mesa Airlines,4 years,RENT,35000.0,Verified,Mar-11,Fully Paid,n,credit_card,Credit Card Refinance,AZ,8.4,0,Oct-97,0,5,0,6917,72.8,9,f,0.0,0.0,8287.756081,8287.76,7500.0,787.76,0.0,0.0,Mar-12,18.57,Jan-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698536,889991,10500,10500,10450.0, 60 months,11.11,228.88,B,B5,LightPointe Communications,6 years,RENT,72000.0,Not Verified,Mar-11,Fully Paid,n,other,Personal Loan,CA,9.62,0,Feb-02,2,5,0,7684,58.2,18,f,0.0,0.0,13732.16002,13666.77,10500.0,3232.16,0.0,0.0,Mar-16,228.24,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
672169,859268,12800,12800,12775.0, 60 months,17.14,319.08,E,E3,Bridgestone,2 years,RENT,46800.0,Not Verified,Mar-11,Fully Paid,n,debt_consolidation,Ryan's Loan,OH,10.92,0,Oct-99,0,6,0,10541,87.1,20,f,0.0,0.0,15912.37177,15881.29,12800.0,3112.37,0.0,0.0,Oct-12,10183.42,Nov-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698719,890188,15000,15000,15000.0, 36 months,10.37,486.62,B,B3,"DISH Network, LLC",< 1 year,RENT,45000.0,Not Verified,Mar-11,Fully Paid,n,credit_card,Credit Card Loan,CO,13.57,0,Aug-91,0,7,0,15174,57.2,15,f,0.0,0.0,15381.26599,15381.27,15000.0,381.27,0.0,0.0,Jun-11,14411.85,Jun-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697276,888531,10000,10000,10000.0, 36 months,10.37,324.42,B,B3,Pasadena ISD,10+ years,MORTGAGE,120000.0,Verified,Mar-11,Fully Paid,n,debt_consolidation,Debt Consolidation,TX,23.47,0,Oct-87,0,11,0,22532,83.8,37,f,0.0,0.0,11675.99845,11676.0,10000.0,1676.0,0.0,0.0,Feb-14,654.07,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698662,890128,5000,5000,5000.0, 36 months,6.92,154.21,A,A3,Ocean Institute,1 year,RENT,24000.0,Not Verified,Mar-11,Fully Paid,n,small_business,Avidity Bowls,CA,3.5,0,Sep-03,0,4,0,0,0.0,7,f,0.0,0.0,5489.72122,5489.72,5000.0,489.72,0.0,0.0,Aug-13,251.37,Aug-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698636,887888,20000,20000,19950.0, 60 months,13.06,455.68,C,C2,local 322,10+ years,MORTGAGE,82800.0,Verified,Mar-11,Fully Paid,n,home_improvement,pool,NJ,4.17,0,Apr-97,0,6,0,479,2.1,13,f,0.0,0.0,27340.47,27272.12,20000.0,7340.47,0.0,0.0,Mar-16,455.35,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698574,890032,17500,17500,17500.0, 36 months,15.28,609.05,D,D3,Chatterton & Associates,4 years,RENT,92500.0,Source Verified,Mar-11,Fully Paid,n,debt_consolidation,Credit Card Debt Consolidation,CA,17.41,0,Apr-03,0,13,0,23357,74.4,21,f,0.0,0.0,19324.48159,19324.48,17500.0,1824.48,0.0,0.0,Dec-11,14453.9,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698545,890001,7000,7000,7000.0, 36 months,5.79,212.29,A,A2,Volt Management Corp,10+ years,RENT,58000.0,Not Verified,Mar-11,Charged Off,n,credit_card,Personal Loan,CA,14.44,0,Jul-88,1,6,0,7147,49.0,19,f,0.0,0.0,1055.3,1055.3,896.01,159.29,0.0,0.0,Aug-11,212.29,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698538,889993,15000,15000,15000.0, 60 months,16.02,364.94,D,D5,Northwestern Mutual,10+ years,RENT,55000.0,Verified,Mar-11,Charged Off,n,debt_consolidation,Consolidation,CA,21.56,0,Sep-88,1,9,0,3272,21.6,23,f,0.0,0.0,9120.94,9120.94,4825.06,4295.88,0.0,0.0,May-13,65.55,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
694480,885406,12000,12000,12000.0, 60 months,10.37,257.16,B,B3,Piercy Bowler Taylor & Kern,3 years,MORTGAGE,59000.0,Source Verified,Mar-11,Fully Paid,n,debt_consolidation,Debt-Free,NV,16.23,0,Mar-01,0,7,0,14865,38.8,30,f,0.0,0.0,14948.22482,14948.22,12000.0,2948.22,0.0,0.0,Jun-14,5210.6,Jul-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698463,889910,9600,9600,9600.0, 60 months,10.74,207.49,B,B4,Ultimate Staffing (for DIRECTV),2 years,RENT,125000.0,Not Verified,Mar-11,Fully Paid,n,home_improvement,"New furniture, etc.",CA,0.26,0,Aug-00,0,3,0,772,2.1,5,f,0.0,0.0,9922.871392,9922.87,9600.0,322.87,0.0,0.0,Oct-11,2097.71,Nov-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698081,889486,7000,7000,6950.0, 36 months,6.92,215.89,A,A3,Transportation Security Adminstration,4 years,RENT,29736.0,Not Verified,Mar-11,Fully Paid,n,debt_consolidation,CC-Debt,HI,26.51,0,Oct-98,0,4,0,15119,48.8,15,f,0.0,0.0,7738.915728,7683.64,7000.0,738.92,0.0,0.0,Aug-13,1699.86,Sep-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697390,888663,10000,10000,10000.0, 36 months,16.4,353.55,E,E1,General Dynamics Information Technology,1 year,RENT,69000.0,Not Verified,Mar-11,Fully Paid,n,credit_card,Credit Card Refinance,AZ,15.58,0,Jul-99,1,10,0,4090,48.7,21,f,0.0,0.0,12727.72297,12727.72,10000.0,2727.72,0.0,0.0,Mar-14,378.04,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698465,889911,3200,3200,3200.0, 60 months,16.4,78.5,E,E1,northside veterinary clinic,5 years,OWN,25000.0,Not Verified,Mar-11,Fully Paid,n,car,car,CA,13.49,0,Dec-05,0,5,0,3384,47.7,7,f,0.0,0.0,4135.144298,4135.14,3200.0,935.14,0.0,0.0,Apr-13,2255.5,May-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698436,889881,12000,12000,11950.0, 60 months,14.17,280.28,C,C5,Robichaux ford,10+ years,MORTGAGE,96000.0,Not Verified,Mar-11,Fully Paid,n,debt_consolidation,personal loan,LA,16.31,0,Sep-97,1,11,0,29258,48.5,53,f,0.0,0.0,16718.67997,16649.02,12000.0,4718.68,0.0,0.0,Sep-15,1843.87,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698418,889860,30000,30000,29975.0, 60 months,16.4,735.94,E,E1,RealPage Inc,1 year,MORTGAGE,63000.0,Verified,Mar-11,Fully Paid,n,debt_consolidation,Debt Consolidation,TX,11.45,0,May-00,1,9,0,31351,65.9,33,f,0.0,0.0,42239.84415,42204.64,30000.0,12239.84,0.0,0.0,Jul-14,13561.83,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697999,889384,35000,35000,34975.0, 60 months,17.51,879.47,E,E4,Union Pacific Railroad,5 years,MORTGAGE,70000.0,Verified,Mar-11,Charged Off,n,debt_consolidation,freedom,TX,16.32,0,Sep-88,1,12,0,14541,37.6,30,f,0.0,0.0,45455.21,45422.98,26836.76,17071.64,0.0,1546.81,May-15,879.47,Dec-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698404,889845,20000,20000,19975.0, 60 months,15.28,478.75,D,D3,usps,6 years,OWN,50360.0,Verified,Mar-11,Fully Paid,n,home_improvement,home improvement ,PA,0.95,0,Aug-03,2,6,0,1448,12.6,14,f,0.0,0.0,20755.66527,20729.72,20000.0,755.67,0.0,0.0,Jul-11,18.28,Jul-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
686168,875934,12000,12000,12000.0, 60 months,13.43,275.69,C,C3,BNP Paribas,2 years,RENT,72000.0,Not Verified,Mar-11,Fully Paid,n,credit_card,Citcard Paydown,NY,18.83,0,Sep-93,1,8,0,5291,55.7,18,f,0.0,0.0,13617.26404,13617.26,12000.0,1617.26,0.0,0.0,Apr-12,10322.89,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697392,888665,6000,6000,6000.0, 60 months,13.43,137.85,C,C3,sara lee,10+ years,RENT,44000.0,Not Verified,Mar-11,Fully Paid,n,major_purchase,tacori,SD,5.24,0,Apr-00,2,3,0,3179,49.7,5,f,0.0,0.0,8270.388615,8270.39,6000.0,2270.39,0.0,0.0,Mar-16,137.23,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698333,889766,12000,12000,12000.0, 60 months,18.99,311.23,F,F3,APS HealthCare,1 year,MORTGAGE,87192.0,Source Verified,Mar-11,Fully Paid,n,car,Mini ,PA,12.99,3,Sep-94,3,4,1,217,72.3,15,f,0.0,0.0,16175.09483,16175.09,12000.01,4175.08,0.0,0.0,Mar-14,3311.95,Mar-14,0.0,INDIVIDUAL,0,0.0,0,1.0,0.0
696388,887550,14000,14000,14000.0, 60 months,15.28,335.13,D,D3,Northville Public Schools,10+ years,MORTGAGE,82000.0,Verified,Mar-11,Fully Paid,n,home_improvement,Pool Loan,MI,14.59,0,Jan-94,8,10,0,31830,41.3,28,f,0.0,0.0,20105.81003,20105.81,14000.0,6105.81,0.0,0.0,Mar-16,668.27,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698313,889744,25000,25000,24975.0, 60 months,16.4,613.28,E,E1,Union Bank,6 years,RENT,75000.0,Verified,Mar-11,Fully Paid,n,debt_consolidation,Five Year Loan,CA,7.7,0,May-00,1,4,0,10894,51.4,10,f,0.0,0.0,36416.83,36380.41,25000.0,11416.83,0.0,0.0,May-15,6412.03,Jun-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698265,889690,6250,6250,6225.0, 36 months,6.92,192.76,A,A3,Nutrisystem,4 years,MORTGAGE,50004.0,Verified,Mar-11,Fully Paid,n,other,Necessary Home Updates,PA,13.05,0,Feb-00,1,7,0,9689,62.5,20,f,0.0,0.0,6939.093976,6911.34,6250.0,689.09,0.0,0.0,Mar-14,200.04,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698084,889489,17600,17600,17575.0, 60 months,10.74,380.39,B,B4,"Wackenhut Services, INC.",8 years,MORTGAGE,70080.0,Verified,Mar-11,Fully Paid,n,debt_consolidation,Debt,NV,18.51,0,May-01,0,6,0,5135,14.3,16,f,0.0,0.0,22823.2823,22790.86,17600.0,5223.28,0.0,0.0,Mar-16,380.27,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
695684,886795,10000,10000,10000.0, 60 months,11.11,217.98,B,B5,Not Provided,10+ years,OWN,37956.0,Not Verified,Mar-11,Fully Paid,n,major_purchase,Used Boat Loan,LA,13.09,0,Feb-93,0,4,0,3821,65.9,15,f,0.0,0.0,13078.26,13078.26,10000.0,3078.26,0.0,0.0,Mar-16,217.44,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697099,888343,14000,14000,13950.0, 36 months,15.28,487.24,D,D3,Metroplitan Transit Authority,3 years,RENT,59004.0,Verified,Mar-11,Fully Paid,n,debt_consolidation,prestamo,NY,4.64,0,Sep-06,3,5,0,5425,69.6,17,f,0.0,0.0,17153.07981,17091.82,14000.0,3153.08,0.0,0.0,May-13,5461.73,May-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698305,889733,29700,29700,29700.0, 60 months,16.4,728.58,E,E1,Klein ISD,7 years,MORTGAGE,48500.0,Verified,Mar-11,Fully Paid,n,small_business,Vending Business Startup,TX,8.41,0,May-97,0,5,0,7246,54.9,23,f,0.0,0.0,30107.27,30107.27,29700.0,407.27,0.0,0.0,Apr-11,30107.71,Apr-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698231,889650,7000,7000,6950.0, 36 months,12.68,234.79,C,C1,Atc healthcare,< 1 year,RENT,54000.0,Source Verified,Mar-11,Charged Off,n,other,courtney,GA,13.58,0,Nov-03,1,17,0,10686,45.0,21,f,0.0,0.0,541.86,537.99,159.95,73.57,0.0,308.34,Apr-11,234.79,Sep-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698216,889635,4000,4000,4000.0, 60 months,16.02,97.32,D,D5,Pershing General Hospital,10+ years,MORTGAGE,19800.0,Not Verified,Mar-11,Fully Paid,n,medical,Fertility treatment loan,NV,5.45,0,Feb-08,1,9,0,4608,31.8,10,f,0.0,0.0,5065.341193,5065.34,4000.0,1065.34,0.0,0.0,Feb-13,2931.71,Aug-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698171,889587,10000,10000,9975.0, 36 months,7.29,310.1,A,A4,Symbiont,4 years,OWN,69996.0,Not Verified,Mar-11,Fully Paid,n,major_purchase,Major Purchase Loan,TX,10.99,0,May-01,1,7,0,14674,41.9,21,f,0.0,0.0,11126.2865,11098.47,10000.0,1126.29,0.0,0.0,Sep-13,2159.51,Feb-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
689542,879845,4000,4000,4000.0, 60 months,21.22,108.71,G,G4,Shetler Security Services,2 years,RENT,24000.0,Source Verified,Mar-11,Charged Off,n,small_business,Viking Entertainment,AZ,2.0,1,Dec-02,0,3,0,469,33.5,7,f,0.0,0.0,927.85,927.85,278.09,476.72,0.0,173.04,Oct-11,108.71,Mar-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698163,889579,35000,35000,34216.67926, 60 months,20.48,936.66,G,G2,JPMorgan Chase,4 years,MORTGAGE,105000.0,Verified,Mar-11,Fully Paid,n,home_improvement,Home Improvement/Debt Consolidation,TX,23.43,0,Jan-01,3,11,0,32222,88.0,18,f,0.0,0.0,54774.41992,52847.96,35000.0,19774.42,0.0,0.0,Jan-15,12661.06,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698107,889516,9800,9800,9800.0, 60 months,15.28,234.59,D,D3,State of Nevada Dept. of Transportation,7 years,RENT,33196.0,Not Verified,Mar-11,Fully Paid,n,debt_consolidation,Master Plan ,NV,20.68,0,May-05,2,10,0,5405,65.4,31,f,0.0,0.0,13785.32999,13785.33,9800.0,3985.33,0.0,0.0,Jan-15,3257.86,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698012,889401,23000,23000,22950.0, 60 months,18.25,587.19,F,F1,Brookfield Properties,2 years,RENT,92004.0,Source Verified,Mar-11,Fully Paid,n,debt_consolidation,Road to Recovery Loan,NY,5.93,0,Nov-98,1,6,0,18663,82.6,12,f,0.0,0.0,35180.95778,35104.48,23000.0,12180.96,0.0,0.0,Dec-15,2298.31,Dec-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698092,889497,8000,8000,8000.0, 36 months,11.11,262.33,B,B5,NYULangone Medical Center,9 years,RENT,39860.0,Source Verified,Mar-11,Fully Paid,n,debt_consolidation,Good bye credit card,NY,11.08,0,Jan-98,1,9,1,5134,76.6,16,f,0.0,0.0,9443.738468,9443.74,8000.0,1443.74,0.0,0.0,Mar-14,314.87,Jul-14,0.0,INDIVIDUAL,0,0.0,0,1.0,0.0
698041,889439,10000,10000,10000.0, 36 months,10.74,326.16,B,B4,Allergan,4 years,RENT,36000.0,Source Verified,Mar-11,Charged Off,n,credit_card,CC refinance,CA,23.0,0,Apr-87,0,11,0,9274,43.3,40,f,0.0,0.0,6799.87,6799.87,5144.34,1361.46,0.0,294.07,Nov-12,326.16,Apr-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
698016,889406,5000,5000,4946.2282, 36 months,7.29,155.05,A,A4,Triage Consulting Group,1 year,MORTGAGE,60000.0,Source Verified,Mar-11,Fully Paid,n,small_business,Small Business Loan,CA,0.5,0,Feb-06,0,3,0,338,2.7,8,f,0.0,0.0,5221.819945,5164.98,5000.0,221.82,0.0,0.0,Nov-11,4140.58,Dec-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697926,889299,11500,11500,11500.0, 36 months,20.11,428.03,G,G1,Planet Cellular,< 1 year,OWN,27000.0,Source Verified,Mar-11,Fully Paid,n,debt_consolidation,Max's Loan,AL,10.22,0,Nov-06,2,4,0,11312,99.2,11,f,0.0,0.0,13678.99551,13679.0,11500.0,2179.0,0.0,0.0,Apr-12,8546.96,Dec-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697928,889303,2800,2800,2800.0, 36 months,16.77,99.51,E,E2,Hac inc,2 years,RENT,45600.0,Not Verified,Mar-11,Fully Paid,n,other,Other Loan,OK,23.76,0,Jan-00,3,7,0,4339,98.6,28,f,0.0,0.0,3239.382988,3239.38,2800.0,439.38,0.0,0.0,Apr-12,2049.72,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697891,889261,15000,15000,15000.0, 60 months,13.8,347.48,C,C4,usps,10+ years,MORTGAGE,55000.0,Verified,Mar-11,Fully Paid,n,debt_consolidation,time to get rid of all debt,MD,24.7,0,Dec-84,3,12,0,93646,16.6,30,f,0.0,0.0,19399.1274,19399.13,15000.0,4399.13,0.0,0.0,Dec-13,8677.58,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
690855,881327,8700,8700,8700.0, 36 months,6.92,268.32,A,A3,Cabot,5 years,MORTGAGE,66250.0,Verified,Mar-11,Fully Paid,n,wedding,Scottish Wedding,MA,9.4,0,Sep-01,1,8,0,3656,24.1,10,f,0.0,0.0,9659.226265,9659.23,8700.0,959.23,0.0,0.0,Mar-14,276.83,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
696819,888024,5000,5000,5000.0, 36 months,13.43,169.51,C,C3,BEST  BANK,4 years,OWN,30000.0,Source Verified,Mar-11,Fully Paid,n,small_business,personal loan,GA,2.76,0,Aug-07,1,4,0,3341,44.0,6,f,0.0,0.0,6102.236643,6102.24,5000.0,1102.24,0.0,0.0,Mar-14,188.2,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697667,889014,10000,10000,10000.0, 36 months,10.37,324.42,B,B3,custom made home comp.,10+ years,MORTGAGE,38000.0,Not Verified,Mar-11,Fully Paid,n,house,home purchase,FL,15.41,0,Apr-98,1,11,0,3981,23.8,26,f,0.0,0.0,11621.83285,11621.83,10000.0,1621.83,0.0,0.0,Sep-13,2221.89,Feb-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697648,888994,8000,8000,7975.0, 60 months,16.77,197.84,E,E2,Not Provided,10+ years,MORTGAGE,300000.0,Source Verified,Mar-11,Fully Paid,n,small_business,Small Business Loan,GA,6.57,0,Jun-98,3,12,0,1530,22.5,34,f,0.0,0.0,8331.78437,8305.75,8000.0,331.78,0.0,0.0,Jun-11,7937.17,Aug-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
695733,886850,6000,6000,6000.0, 36 months,7.66,187.08,A,A5,daniels  heating and a/c,5 years,MORTGAGE,50000.0,Source Verified,Mar-11,Fully Paid,n,debt_consolidation,freddys loan,CA,13.3,0,Jan-00,2,14,0,5272,43.6,23,f,0.0,0.0,6682.745653,6682.75,6000.0,682.75,0.0,0.0,Jun-13,1852.75,Mar-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697627,888972,3000,3000,3000.0, 36 months,10.0,96.81,B,B2,keypoint government solutions,1 year,RENT,57000.0,Source Verified,Mar-11,Fully Paid,n,home_improvement,Adelle Home Improvement project,CA,15.58,0,Sep-96,0,4,0,4939,64.1,20,f,0.0,0.0,3484.807427,3484.81,3000.0,484.81,0.0,0.0,Mar-14,109.66,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
695326,886391,15000,15000,14975.0, 60 months,16.02,364.94,D,D5,Turner Broadcasting Systems,5 years,MORTGAGE,45000.0,Verified,Mar-11,Fully Paid,n,house,Home,GA,7.33,0,Apr-03,3,6,0,8646,73.3,18,f,0.0,0.0,21439.18004,21403.45,15000.0,6439.18,0.0,0.0,Feb-15,5068.98,Nov-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697613,888957,11425,11425,11425.0, 36 months,10.37,370.65,B,B3,Commerce Velocity,3 years,RENT,107806.4,Not Verified,Mar-11,Fully Paid,n,debt_consolidation,Debt Consolidation,CA,17.04,0,Aug-90,0,10,0,6822,65.6,25,f,0.0,0.0,13342.99954,13343.0,11425.0,1918.0,0.0,0.0,Mar-14,380.99,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697612,888956,1000,1000,1000.0, 36 months,5.42,30.16,A,A1,HDR Inc.,10+ years,MORTGAGE,135600.0,Not Verified,Mar-11,Fully Paid,n,major_purchase,Braces,PA,11.54,0,May-74,0,8,0,0,0.0,27,f,0.0,0.0,1062.618168,1062.62,1000.0,62.62,0.0,0.0,Dec-12,297.21,Feb-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
676438,864424,4000,4000,4000.0, 36 months,9.63,128.38,B,B1,University of Dallas,3 years,RENT,28704.0,Source Verified,Mar-11,Fully Paid,n,credit_card,Cutting the Cards for a Higher Calling,TX,6.81,0,Nov-04,1,5,0,5581,64.1,15,f,0.0,0.0,4602.915361,4602.92,4000.0,602.92,0.0,0.0,Dec-13,104.21,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697609,888953,4000,4000,4000.0, 36 months,7.29,124.04,A,A4,ETMC Carthage,1 year,MORTGAGE,40000.0,Not Verified,Mar-11,Fully Paid,n,car,Motorcycle,TX,10.41,0,Sep-00,1,6,0,4775,43.0,12,f,0.0,0.0,4465.41789,4465.42,4000.0,465.42,0.0,0.0,Mar-14,140.58,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697592,888935,8000,8000,7975.0, 60 months,13.06,182.28,C,C2,Ferguson Ent. Inc.,6 years,MORTGAGE,52800.0,Verified,Mar-11,Charged Off,n,debt_consolidation,Consolidation Loan,CA,19.84,1,Jun-03,0,5,0,1596,79.8,15,f,0.0,0.0,6115.42,6096.42,3328.39,2139.49,0.0,647.54,Oct-13,58.2,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697526,888812,8000,8000,8000.0, 60 months,10.0,169.98,B,B2,Adler Fels Winery,5 years,RENT,32760.0,Not Verified,Mar-11,Fully Paid,n,debt_consolidation,Debt Repayment & Emergency Fund,CA,2.89,0,Sep-05,0,6,0,1579,14.1,7,f,0.0,0.0,10086.6,10086.6,8000.0,2086.6,0.0,0.0,Jun-15,1147.16,Jul-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697521,888805,8400,8400,8400.0, 60 months,10.37,180.01,B,B3,Not Provided,10+ years,MORTGAGE,80000.0,Not Verified,Mar-11,Fully Paid,n,other,legal fees,FL,16.63,0,Feb-81,1,17,0,35348,51.8,39,f,0.0,0.0,9907.793365,9907.79,8400.0,1507.79,0.0,0.0,Apr-13,4809.49,Apr-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697523,888809,8400,8400,8400.0, 60 months,15.65,202.72,D,D4,cdcr,3 years,MORTGAGE,53844.0,Not Verified,Mar-11,Charged Off,n,home_improvement,help me,CA,3.52,0,Dec-01,3,6,0,3532,78.5,16,f,0.0,0.0,7893.8,7893.8,4765.58,2617.05,0.0,511.17,May-14,33.02,Jul-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697475,888754,5000,5000,5000.0, 36 months,17.51,179.54,E,E4,The Container Store,1 year,OWN,110000.0,Source Verified,Mar-11,Fully Paid,n,debt_consolidation,medical catch up,TX,6.41,1,Jan-96,0,4,0,16365,99.2,23,f,0.0,0.0,6425.686178,6425.69,5000.0,1425.69,0.0,0.0,Oct-13,1056.54,Oct-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697408,888682,12000,12000,12000.0, 60 months,13.06,273.41,C,C2,Kaiser Permanente,3 years,MORTGAGE,105000.0,Verified,Mar-11,Fully Paid,n,home_improvement,Home Improvement Loan,CA,6.26,0,Aug-97,0,7,0,2102,36.9,22,f,0.0,0.0,15010.83013,15010.83,12000.0,3010.83,0.0,0.0,Jul-13,7668.5,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
695149,886196,16000,16000,16000.0, 36 months,10.0,516.28,B,B2,Immigrant Legal Resource Center,6 years,RENT,66000.0,Not Verified,Mar-11,Fully Paid,n,debt_consolidation,Credit Card Payments,CA,17.76,0,Oct-96,0,11,0,21170,56.0,23,f,0.0,0.0,18585.87089,18585.87,16000.0,2585.87,0.0,0.0,Mar-14,557.97,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
697371,888632,17000,17000,16975.0, 60 months,17.14,423.78,E,E3,Pacific Ambulance,4 years,RENT,35000.0,Verified,Mar-11,Charged Off,n,debt_consolidation,Tridiva,CA,22.87,0,Oct-90,0,13,1,6121,41.1,27,f,0.0,0.0,5083.62,5076.17,2344.89,2728.23,0.0,10.5,Mar-12,423.78,May-16,0.0,INDIVIDUAL,0,0.0,0,1.0,0.0
694726,885688,9600,9600,9550.0, 36 months,10.0,309.77,B,B2,Omni Systems,5 years,MORTGAGE,82000.0,Not Verified,Mar-11,Fully Paid,n,debt_consolidation,Ali Pay Off,OH,21.73,1,Jul-91,6,15,0,111611,17.4,24,f,0.0,0.0,11151.51097,11093.43,9600.0,1551.51,0.0,0.0,Mar-14,335.66,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
